,track_name,track_id,artists,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1399,Wonderful Christmastime,1rTHmtJQbYVzonIzJscZDW,['Paul McCartney'],['4STHEaNw4mPZ2tzheohgXB'],0.774,0.52,11,-9.001,1,0.0349,0.276,0.0,0.085,0.722,94.781,225773,4
1400,The Christmas Song (Merry Christmas To You) - Remastered 1999,6NMz3Cjvod2qnJjakiRDA8,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],0.381,0.141,1,-15.439,1,0.0384,0.857,1.13e-06,0.0995,0.18,131.76,191640,4
1401,A Holly Jolly Christmas - Single Version,5NJ8M8qilAzKVNOcjXfTJb,['Burl Ives'],['0MHgLfmQdutffmvWe5XBTN'],0.664,0.423,0,-10.785,1,0.0295,0.629,0.0,0.0871,0.848,140.432,134733,4
1402,Jingle Bell Rock,74u8cWJGP8d8xsdD0pFoWg,['Bobby Helms'],['38EmEgXkgK51MT2tPY0EoC'],0.744,0.368,2,-10.538,1,0.0345,0.84,0.0,0.0632,0.815,118.743,130107,4
1403,Christmas (Baby Please Come Home),46pF1zFimM582ss1PrMy68,['Darlene Love'],['391oLRVmoTkumiN79HkTWu'],0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,166453,4
1404,Run Rudolph Run,2YRAHBcCATVlCgVQg8Mitd,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],0.668,0.847,7,-6.302,0,0.112,0.915,0.0001,0.157,0.949,151.95,163760,4
1405,Do They Know It's Christmas? - 1984 Version,1hvpDAxZPKjKztOc72sv06,['Band Aid'],['35S20clEkkSNUo23ViaslZ'],0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412,222533,4
1406,"You're A Mean One, Mr. Grinch",6TnjaL02usP9dwCGzdk5GS,['Thurl Ravenscroft'],['5Gejwv3xz2DpLcxVpMD6hL'],0.517,0.484,2,-10.93,0,0.318,0.952,0.0075,0.129,0.42,141.914,315707,3
1407,What Christmas Means To Me,0Cm9tD9xlYNCgW3UeHioq2,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],0.524,0.612,0,-8.053,1,0.0362,0.202,0.0,0.0802,0.768,82.226,147800,4
1408,Let It Snow! Let It Snow! Let It Snow!,2axxi5qGXPY7wVhG0gtWYB,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],0.462,0.208,1,-15.251,1,0.0324,0.9,0.0,0.0514,0.765,133.988,121027,4
1409,We Need A Little Christmas,6Djhl4Llds9IyPTTQg9cAa,['Percy Faith & His Orchestra & Chorus'],['1s8NQxAEct8j8JZT05CIUu'],0.657,0.44,7,-13.234,1,0.0319,0.702,0.0,0.0493,0.917,127.113,128733,4
1410,Peace On Earth/Little Drummer Boy,3QnXalG4ftBO3kGd772RRx,"['David Bowie', 'Bing Crosby']","['0oSGxfWSnnOXhD2fKuz2Gy', '6ZjFtWeHP9XN7FeKSUe80S']",0.454,0.299,10,-14.189,1,0.104,0.935,0.000125,0.205,0.371,71.778,266960,4
1411,Do You Hear What I Hear?,2GT0m2rWbW9S8A8zAte9mA,['Andy Williams'],['4sj6D0zlMOl25nprDJBiU9'],0.487,0.314,0,-12.086,1,0.0253,0.748,0.0,0.0928,0.282,96.682,171467,4
1412,Christmas in Dixie,4fv9HM6Uefi8RCkz2ZK0Ia,['Alabama'],['6rJqqRce0Kvo2dJUXoHleC'],0.442,0.358,2,-8.484,1,0.0304,0.488,6.45e-05,0.091,0.377,175.005,213813,4
1413,Silver Bells,4QX5pZQpQTgVlkqfUTDim0,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],0.29,0.259,8,-13.967,1,0.0306,0.9,0.0,0.308,0.606,97.173,142560,3
1414,(There's No Place Like) Home for the Holidays - 1954 Version,5mKxNjNnRFpO9Muzw3Ug0u,['Perry Como'],['5v8jlSmAQfrkTjAlpUfWtu'],0.69,0.188,0,-12.797,1,0.0316,0.897,0.0,0.133,0.736,78.043,171333,4
1415,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",4eqne0oIdt9GW2ubiliny0,['Judy Garland'],['0hItVPjwJLVZrFqOyIsxPf'],0.273,0.161,6,-16.091,1,0.0357,0.961,0.000905,0.112,0.111,64.16,162200,4
1416,It's Beginning to Look Like Christmas,4jwZZX8J8eN3w0FOK4FCI3,['Johnny Mathis'],['21LGsW7bziR4Ledx7WZ1Wf'],0.632,0.329,8,-14.811,1,0.044,0.853,0.000136,0.299,0.564,110.773,134760,4
1417,I Saw Mommy Kissing Santa Claus,4igopJrkjZ66vmCSuFCHFE,['John Mellencamp'],['3lPQ2Fk5JOwGWAF3ORFCqH'],0.536,0.884,4,-9.002,1,0.0768,0.0244,0.000228,0.591,0.866,148.48,158733,4
1418,Little Saint Nick,3BjxMzyBIWlm7GsGB7RRYN,['The Beach Boys'],['3oDbviiivRWhXwIE8hxkVV'],0.536,0.559,6,-6.857,1,0.0332,0.637,1.19e-06,0.181,0.946,131.088,122133,4
1419,This Christmas,7y0aFWUMSF9NToAQmuIbKX,['Donny Hathaway'],['0HU0U9kdXEHZVxUNbuQe8S'],0.475,0.604,10,-8.307,1,0.111,0.278,0.000141,0.0795,0.644,187.225,245627,4
1420,Rudolph the Red-Nosed Reindeer,1dtIaSlyrLI04sqYa8nLyN,['Gene Autry'],['5ixB75BQR3ADoWQkcHQJTs'],0.629,0.159,8,-14.056,1,0.0495,0.883,0.0,0.222,0.642,142.157,186733,4
1421,Merry Christmas Darling - Single Version,3RA3uLMjaCDqpZv1XqLSza,['Carpenters'],['1eEfMU2AhEo7XnKgL7c304'],0.291,0.345,7,-8.014,1,0.0294,0.72,0.0,0.14,0.156,81.404,185907,4
1422,Santa Baby,1vZKP9XURuqMp1SpXGnoyb,['Eartha Kitt'],['1AwO9pWEBSBoWdEZu28XDC'],0.704,0.103,5,-15.056,0,0.0607,0.897,0.0,0.192,0.468,84.475,206507,4
1423,Please Come Home for Christmas - 2013 Remaster,3QIoEi8Enr9uHffwInGIsC,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,177440,3
1424,The Chipmunk Song (Christmas Don't Be Late) - Remastered 1999,2vveFvCblrNfr1lnu3kg5l,"['Alvin & The Chipmunks', 'David Seville']","['1SCWcYnoEh1978ycTDhZoW', '4NI5R1DbX27ODY5JTqnv2l']",0.613,0.375,3,-11.517,1,0.0344,0.711,1.71e-06,0.237,0.774,152.253,141413,3
1425,O Holy Night,4c4LylLvTh91IhwQgSXPRc,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],0.115,0.261,8,-11.245,1,0.0293,0.718,0.0,0.14,0.134,75.753,176227,5
1426,Santa Claus Is Coming To Town,2QpN1ZVw8eJO5f7WcvUA1k,['The Jackson 5'],['2iE18Oxc8YSumAU232n4rW'],0.692,0.762,0,-4.867,1,0.0342,0.424,1.27e-05,0.181,0.961,146.673,144013,4
1427,Frosty The Snowman,3q8tJKCvgzBAjQDo088EwQ,['Jimmy Durante'],['5FNHfTn3yzVpqdUyWwej0v'],0.572,0.374,0,-10.227,1,0.35,0.83,0.0,0.0625,0.943,178.349,176547,4
1428,Christmas Eve / Sarajevo 12/24 - Instrumental,3sBnSBnzpEYKpJYGsAIbup,['Trans-Siberian Orchestra'],['5OSQDUNmll299ldFIF1Dau'],0.292,0.567,4,-9.487,0,0.0316,0.197,0.852,0.0947,0.156,186.405,205333,3
1429,Silver And Gold,0qAbnqtBEk8atlWOkVTnKG,['Burl Ives'],['0MHgLfmQdutffmvWe5XBTN'],0.214,0.258,7,-15.261,1,0.0355,0.893,0.00041,0.279,0.252,70.029,106600,3
1430,Here Comes Santa Claus (Right Down Santa Claus Lane),5rq5hIJyz5Z6mOojL44A6Q,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],0.575,0.236,2,-16.982,1,0.0422,0.968,0.0178,0.105,0.829,79.576,115827,4
1431,Up On The House Top,4V3vrAqZhEHimov4qO8m5C,['Gene Autry'],['5ixB75BQR3ADoWQkcHQJTs'],0.68,0.273,1,-13.691,1,0.426,0.833,0.0,0.173,0.861,165.983,155293,4
1432,Hard Candy Christmas,0uTVChzibEWKrXojPaJ9y1,['Dolly Parton'],['32vWCbZh0xZ4o9gkz4PsEU'],0.531,0.397,1,-7.63,1,0.027,0.583,0.0,0.13,0.235,99.822,217680,4
1433,Someday At Christmas,1yi2B0Ca0Xrob1O4R1uW6Z,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],0.449,0.477,5,-7.594,1,0.0282,0.721,0.0,0.372,0.269,100.63,168827,4
1434,The Little Drummer Boy - 1965 Version,0chxAqlZXGnUd691QrIkIR,['Harry Simeone Chorale'],['30orN5PtRhj9fN2Myr8HKV'],0.414,0.062,0,-24.57,0,0.0457,0.963,0.0592,0.117,0.126,112.356,203453,4
1435,PAPARAZZI,6gxLEbRJlorva6uVRW4gof,['UZI'],['51DevdOxIJin6DB1FXJpD1'],0.854,0.796,9,-5.871,0,0.216,0.464,1.21e-06,0.0684,0.382,109.995,164000,4
1436,10 NUMARA,6GDpxEOvaXS0nbqSrFtDAQ,['Lvbel C5'],['0V2oXYR7DtrZAEFeILRW2r'],0.684,0.652,11,-10.144,1,0.164,0.00667,0.000236,0.0816,0.654,142.068,118565,4
1437,Mahvettim,1GWxwShcDEdSvlr0jcpYI1,['cakal'],['6CPZWzcKiOKkHn4L2XI4i2'],0.651,0.705,9,-6.187,0,0.053,0.362,0.0,0.111,0.514,141.064,156000,4
1438,Seni Dert Etmeler,10n66m41IGjA2ZulKPK7Ew,['Madrigal'],['2aZlYOswKNlrwqpuTsckKd'],0.552,0.608,5,-11.211,0,0.0274,0.148,2.05e-05,0.332,0.835,88.002,188500,4
1439,Hayrola,7HgEjJCh0hQ0GO7PjQvEF3,"['Artz', 'Bugy', 'Ezhel']","['2QU0UNvQvEZ2fuRUhkUNq4', '1XxdJaLo6jXdFbgR1zKJ3x', '6LnJKrtFnTEGdbWQ2riWCL']",0.792,0.627,8,-7.691,0,0.172,0.0317,5.48e-05,0.297,0.547,151.01,217365,4
1440,Gamzedeyim Deva Bulmam,6glvSyTo1y4WLtX0mnDq83,"['Dedublüman', 'Çağrı Çelik']","['5PRW6j58xEEWL4DDVEITKT', '7wqnPyXma7EKSYt4CVzNjq']",0.465,0.436,4,-10.541,0,0.0289,0.036,0.378,0.141,0.268,125.047,316800,4
1441,Arıyorum,1jWXlhsOpwVGXtYUcI96tV,['EDIS'],['1AM52XHXnWAEqnQwpxTLWm'],0.442,0.73,8,-4.673,0,0.0755,0.0781,5.24e-06,0.156,0.381,97.062,193806,4
1442,İçime Ata Ata,776fVqyFVMxHbZIvbRxX92,"['Burak Bulut', 'Ebru Yaşar', 'Kurtuluş Kuş']","['2a2YSCx78HHWVOsCuMpeXz', '0Qbd0AGWuzggX61s306wZN', '4jF4tHJlYKS5Z9xdEatCfq']",0.831,0.632,7,-5.604,0,0.0477,0.538,0.0,0.113,0.882,123.055,172276,4
1443,Uzunlar - V1,1vLkBVAy8ZWrqcQjYTPP3a,['Evdeki Saat'],['0w92tV1EQp7sxly7UjGR4P'],0.561,0.592,7,-10.41,0,0.0437,0.18,0.00264,0.0642,0.965,169.975,282353,4
1444,CINDY,2MvIexkUblP1QdpBzKot3N,['UZI'],['51DevdOxIJin6DB1FXJpD1'],0.718,0.836,11,-4.654,1,0.317,0.537,0.0,0.0817,0.391,133.16,119206,4
1445,Dalga,3P0WmQXWzV3yqFyfgVolrT,['Batuflex'],['15AZJFNrXtIN4Nk8BIOnS2'],0.761,0.884,11,-8.464,0,0.16,0.0756,0.0282,0.0744,0.722,142.057,125423,4
1446,ralli,7JFlVFtzAQQKXcgYRRhoKA,"['Lvbel C5', 'Batuflex']","['0V2oXYR7DtrZAEFeILRW2r', '15AZJFNrXtIN4Nk8BIOnS2']",0.651,0.659,2,-8.456,1,0.114,0.142,0.000409,0.165,0.587,139.913,139732,4
1447,Bilmem Mi?,6wbDn8NI3ygkOeDJiS0ASi,['Sefo'],['1ITjgqpqMDJlqZGAK3mlPQ'],0.749,0.718,3,-6.096,0,0.0603,0.691,0.0,0.117,0.425,89.986,186707,4
1448,Umrumda Değil,72t3CRd8YEFrlc3x0OVaob,['UZI'],['51DevdOxIJin6DB1FXJpD1'],0.711,0.677,6,-5.824,0,0.106,0.293,0.0,0.0853,0.177,104.957,185458,4
1449,Sen Varsın Diye,3b8UW227uLkRDvd0w9e1Sw,['Yüzyüzeyken Konuşuruz'],['7gobcoscOfsY0nOeqqFzvU'],0.579,0.658,2,-8.838,0,0.0297,0.106,0.00232,0.222,0.866,83.01,226307,4
1450,Gitme,4Sng3wnol2Gb2yXgFdr9lj,"['Dolu Kadehi Ters Tut', 'Sedef Sebüktekin']","['0PhqM7UAxtvWYi5j4MwxSl', '1dvuibBCx9TnbCKIdOEF4l']",0.685,0.416,9,-8.609,0,0.0317,0.352,8.73e-05,0.106,0.696,119.992,207915,4
1451,MIDDLE OF THE NIGHT,58HvfVOeJY7lUuCqF0m3ly,['Elley Duhé'],['67MNhiAICFY6Pwc2YxCO0K'],0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
1452,Lütfen,18yBnbSt7VvEVV3Hkm9xwV,['cakal'],['6CPZWzcKiOKkHn4L2XI4i2'],0.634,0.785,3,-6.727,0,0.144,0.0919,0.0,0.564,0.532,124.963,147840,4
1453,Dibine Kadar,5pbFyTdwtJVmZB5LXmccX4,['Duman'],['6RTC1abMgBC7Krg6qJQHJh'],0.437,0.923,9,-6.794,1,0.0509,0.00207,2.48e-06,0.107,0.131,141.636,228507,4
1454,Dua,3HEfzQob3O16TIDMPC8PTx,"['Güneş', 'UZI']","['0L3wrFI3QcbXAvFL7IaPQX', '51DevdOxIJin6DB1FXJpD1']",0.776,0.727,0,-6.565,1,0.0377,0.254,0.0,0.155,0.147,100.004,178641,4
1455,Ah Canım Sevgilim - Demo,5kpkEb0M49YM516trGUSWS,['Rei 6'],['2hiKZUSxd7c4Ab57KAQ3SW'],0.471,0.227,0,-11.568,1,0.0539,0.873,0.0,0.159,0.3,116.871,190055,4
1456,Kor,2zmf8pmH6AJ9Nksn0xuLTX,['Emir Can İğrek'],['4XP7cGw4t8BqZ8Du5q3bHg'],0.655,0.472,0,-10.506,0,0.0422,0.408,0.00022,0.285,0.362,92.995,179055,4
1457,GECELERİN DERDİ,5L9oweGjkwBg0Mt9ZU9OhW,['BEGE'],['6q1sTU51oryTTcWTPTd0VC'],0.748,0.585,4,-7.137,0,0.0448,0.115,3.71e-05,0.103,0.437,124.973,157220,4
1458,Altüst Olmuşum,2VnefbnGEWUiCLXHKOtE6x,['Mavi Gri'],['4otJVkrLLqDF8OxFJOigme'],0.505,0.689,9,-6.51,0,0.0266,0.241,2.94e-05,0.315,0.15,82.987,199834,4
1459,Dinle Beni Bi',11PO9iu6PtpgL1JK4QNUEJ,['Yüzyüzeyken Konuşuruz'],['7gobcoscOfsY0nOeqqFzvU'],0.558,0.68,9,-9.301,0,0.0476,0.56,0.905,0.107,0.542,91.967,144907,4
1460,Bul Beni,1riBwVUqVsk5RGJ9iLN8cG,['Ezhel'],['6LnJKrtFnTEGdbWQ2riWCL'],0.797,0.54,6,-7.862,0,0.268,0.528,0.0,0.102,0.348,104.001,154173,4
1461,Kül,5NPg92vbjaGk4q9mh7MMEM,"['Cem Adrian', 'Mark Eliyahu']","['2AWUCT9xtcvkjpFq1ZgpPj', '7k6KVFItaU7pcBvL6poIi9']",0.33,0.439,10,-9.801,0,0.041,0.625,0.000368,0.177,0.21,175.676,294532,4
1462,Pembe Mezarlık,2q2uKIUC8wycTQt0183M40,['Model'],['23xJQJM7peht77DF6YNEoq'],0.538,0.84,8,-6.384,0,0.061,0.225,0.0,0.129,0.718,140.024,255347,4
1463,Krvn,4a1WLOoydq7u011UG9jjC9,['UZI'],['51DevdOxIJin6DB1FXJpD1'],0.966,0.582,8,-6.225,1,0.0837,0.138,1.92e-05,0.112,0.186,115.05,171880,4
1464,Baba,4WVOnhv2a3vvBAzHbmdGHW,"['Ayaz Erdoğan', 'Mengelez']","['2Y2hYlVGlZpTHAQ9UMaBCA', '0YmKSLAY5SI1foE3K14u4g']",0.812,0.572,10,-8.818,0,0.0459,0.68,0.0105,0.107,0.548,137.026,215474,4
1465,Affet Beni Sevgilim,7iPURFHXYLPT7vb5p3wLiz,"['Ege Balkiz', 'Burry Soprano']","['2lny2DY0mKzdgAwIx0WD4H', '5SpHQasdZkIx2RFJzvBBsD']",0.821,0.843,8,-3.553,0,0.06,0.0302,0.0,0.152,0.71,108.011,166123,4
1466,Beyaz Skandalım,1gLCVATJt0IT6aRuqZvrKt,['Emir Can İğrek'],['4XP7cGw4t8BqZ8Du5q3bHg'],0.438,0.664,2,-8.425,0,0.034,0.275,0.0,0.264,0.767,89.737,215488,4
1467,Göklerde Süzülürken,1OGVpaGlCnrjrR9UtlWMeP,"['Anıl Piyancı', 'Kaan Boşnak']","['2u4xMsh0M2B7R8Wb3pEWae', '03cvjFEHz8eGwYHq1L0Pp2']",0.63,0.619,5,-7.745,0,0.133,0.0741,2.34e-05,0.122,0.372,87.91,190909,4
1468,Makina,5jvhTc0g18kwYQNUJM5C4e,['UZI'],['51DevdOxIJin6DB1FXJpD1'],0.767,0.645,5,-6.71,0,0.216,0.514,0.0,0.117,0.252,110.005,211017,4
1469,Bonita,3Obq1XTegJy7ISrAA9VjQk,"['Sefo', 'Reynmen']","['1ITjgqpqMDJlqZGAK3mlPQ', '1Fg19vpUJpAAPFjnKaVYVW']",0.776,0.752,5,-4.79,1,0.0795,0.275,0.0,0.156,0.647,100.087,138856,4
1470,Aynen Öyle,2AwLtOEK3qqZlYTPdBFhke,['Lvbel C5'],['0V2oXYR7DtrZAEFeILRW2r'],0.834,0.744,5,-7.099,0,0.389,0.347,2.47e-06,0.196,0.592,129.947,153231,4
1471,Pare,1qv3dJD70eC9mnIZnofWwP,['Reynmen'],['1Fg19vpUJpAAPFjnKaVYVW'],0.718,0.575,0,-8.509,1,0.0425,0.249,2e-06,0.102,0.341,106.046,174623,4
1472,Another Love,7jtQIBanIiJOMS6RyCx6jZ,['Tom Odell'],['2txHhyCwHjUEpJjWrEyqyX'],0.442,0.538,4,-8.55,0,0.0451,0.717,2.95e-05,0.09,0.139,122.758,244360,4
1473,Bu Son Olsun,5QfhqYAS8wmNnvFuOgLNRs,['Cem Karaca'],['1lIbZfJvMQRqzhtCQsg5EI'],0.468,0.718,4,-2.564,0,0.039,0.755,0.000177,0.585,0.717,95.85,166000,1
1474,Yıldızların Altında,77pFHFviVrb2iOP2gMFDNf,['Kargo'],['3eedpDhV8pocvTvTHLGq9R'],0.604,0.85,7,-5.542,0,0.0413,0.518,0.0,0.0969,0.761,141.933,177580,4
1475,Kendime Yalan Söyledim,5hYb9RIvqvk8J6mjMNL4pc,['Seksendört'],['7IgzsWd4tWIn70uh6dAq8d'],0.69,0.731,11,-5.77,0,0.0317,0.21,0.0,0.0611,0.58,126.992,267080,4
1476,Hayatım Kaymış,7dxlHPdMeGZQDX70TK0jB5,['Melek Mosso'],['5IAxUWLiTMsvc1oWPrczNj'],0.641,0.791,6,-5.026,0,0.0339,0.00328,5.52e-05,0.0902,0.78,93.99,246317,4
1477,Aşkın Mevsimi,15jCqbm4Fgcv6ux2lv2f1u,['Oğuzhan Koç'],['1nFJWl30l3PAHei86OxN0i'],0.671,0.44,9,-10.869,0,0.0376,0.587,0.0,0.359,0.74,122.844,164690,4
1478,Yalan,2coKk2gtpeK86rFNEtYjzP,"['Reynmen', 'Zeynep Bastık', 'Arem Ozguc', 'Arman Aydin']","['1Fg19vpUJpAAPFjnKaVYVW', '1mpOD8ZwHnbsryIuXWq0R1', '5JJc8is4VzgOz8ZanDj18J', '4xklx5DAtVru5uf3vSXTgf']",0.692,0.62,1,-4.899,0,0.0445,0.0511,2.12e-05,0.115,0.114,92.046,164702,4
1479,Üzerime Kalır,3BBC1pjD4OjpUe5nfxn0ii,['Kubilay Karça'],['2pbct1ni3yLLAfzrSXQDrH'],0.681,0.408,4,-10.498,0,0.0318,0.162,0.000351,0.104,0.213,111.979,162540,4
1480,Martılar,5KfEZIfXixRmVadOEMfzum,['EDIS'],['1AM52XHXnWAEqnQwpxTLWm'],0.84,0.611,11,-6.904,0,0.0718,0.0615,0.0,0.131,0.898,122.997,157439,4
1481,Anıları Sakla,4MKL1sm8VqknemVs2yjs4M,['Batuhan Kordel'],['53GzfAvawfKb966INeFp18'],0.597,0.519,4,-11.464,0,0.0339,0.42,6.11e-06,0.0914,0.143,92.018,216789,4
1482,family ties (with Kendrick Lamar),7Bpx2vsWfQFBACRz4h3IqH,"['Baby Keem', 'Kendrick Lamar']","['5SXuuuRpukkTvsLuUknva1', '2YZyLoL8N0Wb9xBt1NhZWg']",0.711,0.611,1,-5.453,1,0.329,0.00575,0.0,0.231,0.144,134.14,252070,4
1483,RAPSTAR,43PGPuHIlVOc04jrZVh9L6,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,165926,4
1484,Don’t Play (with Lil Baby),2QIBJFl8DJR1mDh9GwfZef,"['Polo G', 'Lil Baby']","['6AgTAQt8XS6jRWi4sX7w49', '5f7VJjfbwm532GiveGC0ZK']",0.684,0.624,2,-7.414,0,0.347,0.239,0.0,0.112,0.708,146.925,156735,4
1485,Bad Man (Smooth Criminal),6RfhBNU1FPWTG7VESlfgOl,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],0.882,0.662,0,-6.382,1,0.242,0.0124,0.0,0.106,0.57,120.034,106000,4
1486,Young N Dumb,4dZTNKRngStyYNueXCO2FR,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],0.465,0.729,3,-6.93,0,0.237,0.0072,0.0,0.139,0.606,95.001,172394,5
1487,Sky,29TPjc8wxfz4XMn21O7VsZ,['Playboi Carti'],['699OTQXzgjhIYAHMy9RyPD'],0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,193234,4
1488,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",4yNoUQkYf1QF8iYlEzNynH,"['Nardo Wick', 'G Herbo', 'Lil Durk', '21 Savage']","['0Njy6yR9LykNKYg9yE23QN', '5QdEbQJ3ylBnc3gsIASAT5', '3hcs9uc56yIGFCSy9leWe7', '1URnnhqYAYcrqrcwql10ft']",0.739,0.74,5,-5.86,0,0.333,0.0045,0.0,0.161,0.488,75.575,279853,4
1489,2055,4XvcHTUfIlWfyJTRG0aqlo,['Sleepy Hallow'],['6EPlBSH2RSiettczlz7ihV'],0.829,0.512,6,-5.865,0,0.187,0.492,0.0,0.12,0.638,80.511,123987,4
1490,Wants and Needs (feat. Lil Baby),65OVbaJR5O1RmwOQx0875b,"['Drake', 'Lil Baby']","['3TVXtAsR1Inumwj472S9r4', '5f7VJjfbwm532GiveGC0ZK']",0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,192956,4
1491,No Role Modelz,62vpWI1CHwFy7tMIcSStl8,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45,292987,4
1492,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],0.74,0.501,1,-6.339,1,0.0592,0.019,0.0,0.114,0.119,83.5,231011,4
1493,Get Into It (Yuh),0W6I02J9xcqK8MtSeosEXb,['Doja Cat'],['5cj0lLjcoR7YOSnhnX0Po5'],0.912,0.655,8,-6.029,0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,138293,4
1494,Start Up Again (with Moneybagg Yo),4O3bINhkGghgoKsOCr2HNz,"['Polo G', 'Moneybagg Yo']","['6AgTAQt8XS6jRWi4sX7w49', '3tJoFztHeIJkJWMrx0td2f']",0.875,0.601,11,-7.191,0,0.314,0.0233,0.0,0.14,0.649,124.008,108890,4
1495,Praise God,0Zm7NKJgoKY6ZWwtoEUILK,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-05,0.258,0.212,118.029,226653,4
1496,Fair Trade (with Travis Scott),40iJIUlhi6renaREYGeIDS,"['Drake', 'Travis Scott']","['3TVXtAsR1Inumwj472S9r4', '0Y5tJX1MQlPlqiwlOH1tJY']",0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,291175,4
1497,Party Animal,4KGYdAgg3D1RdWszC36DhZ,['Silatain'],['5VodV0xHlj6N0U4Y0hV5ut'],0.869,0.519,4,-10.473,0,0.265,0.259,2.34e-06,0.0842,0.401,159.936,138023,4
1498,By Your Side,2AaJeBEq3WLcfFW1y8svDf,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],0.649,0.508,8,-10.232,1,0.0959,0.0345,3.59e-05,0.0736,0.405,157.975,194051,4
1499,20 Min,0uxSUdBrJy9Un0EYoBowng,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,220587,4
1500,Miss The Rage (feat. Playboi Carti),2BITQ360Knh6qNAOqR7Dyq,"['Trippie Redd', 'Playboi Carti']","['6Xgp2XMz1fhVYe7i6yNAax', '699OTQXzgjhIYAHMy9RyPD']",0.584,0.859,8,-5.616,1,0.121,0.0144,0.0,0.847,0.369,77.005,236883,4
1501,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,4
1502,Tell Em,7nc7mlSdWYeFom84zZ8Wr8,"['Cochise', '$NOT']","['46HzS7yz0c9udVwtbHk1sx', '5IbEL2xjRtKsunfmsahLuO']",0.672,0.717,5,-7.476,1,0.226,0.103,0.0,0.398,0.473,157.905,180380,4
1503,Me or Sum (feat. Future & Lil Baby),1qlh1WxuWilyIWRwdsKMuJ,"['Nardo Wick', 'Future', 'Lil Baby']","['0Njy6yR9LykNKYg9yE23QN', '1RyvyyTE3xzB2ZywiAwp0i', '5f7VJjfbwm532GiveGC0ZK']",0.532,0.572,1,-6.794,1,0.421,0.00984,0.0,0.143,0.369,160.517,225664,4
1504,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4
1505,The Spins,51pshtuYkgUQnt5huMPbKL,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.007,195873,4
1506,"...And to Those I Love, Thanks for Sticking Around",30QR0ndUdiiMQMA9g1PGCm,['$uicideboy$'],['1VPmR4DJC1PlOtd0IADAO0'],0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983,168490,4
1507,Sinister (feat. Lil Wayne),2Tq63TjpS5euE9jT1GWleN,"['Cordae', 'Lil Wayne']","['0huGjMyP507tBCARyzSkrv', '55Aa2cqylxrFIXC767Z865']",0.57,0.819,10,-5.027,0,0.362,0.451,0.0,0.0939,0.83,119.124,148460,5
